quarter_seconds_remaining,half_seconds_remaining,no_huddle,posteam_score,defteam_score,ep,wp,series,defenders_in_box,rushing_yards,Temperature,timeout_home_team,timeout_away_team,age_y_C_avg,age_y_C_std,age_y_DB_avg,age_y_DB_std,age_y_DE_avg,age_y_DE_std,age_y_DT_avg,age_y_DT_std,age_y_LB_avg,age_y_LB_std,age_y_OG_avg,age_y_OG_std,age_y_OT_avg,age_y_OT_std,age_y_RB_avg,age_y_RB_std,age_y_TE_avg,age_y_TE_std,age_y_WR_avg,age_y_WR_std,grades_run_block_C_avg,grades_run_block_C_std,grades_run_block_OG_avg,grades_run_block_OG_std,grades_run_block_OT_avg,grades_run_block_OT_std,grades_run_block_RB_avg,grades_run_block_RB_std,grades_run_block_TE_avg,grades_run_block_TE_std,grades_run_block_WR_avg,grades_run_block_WR_std,snap_counts_run_block_C_avg,snap_counts_run_block_C_std,snap_counts_run_block_OG_avg,snap_counts_run_block_OG_std,snap_counts_run_block_OT_avg,snap_counts_run_block_OT_std,snap_counts_run_block_RB_avg,snap_counts_run_block_RB_std,snap_counts_run_block_TE_avg,snap_counts_run_block_TE_std,snap_counts_run_block_WR_avg,snap_counts_run_block_WR_std,grades_run_defense_DB_avg,grades_run_defense_DB_std,grades_run_defense_DE_avg,grades_run_defense_DE_std,grades_run_defense_DT_avg,grades_run_defense_DT_std,grades_run_defense_LB_avg,grades_run_defense_LB_std,snap_counts_run_DB_avg,snap_counts_run_DB_std,snap_counts_run_DE_avg,snap_counts_run_DE_std,snap_counts_run_DT_avg,snap_counts_run_DT_std,snap_counts_run_LB_avg,snap_counts_run_LB_std,weight_height_ratio_C_avg,weight_height_ratio_C_std,weight_height_ratio_OG_avg,weight_height_ratio_OG_std,weight_height_ratio_OT_avg,weight_height_ratio_OT_std,weight_height_ratio_RB_avg,weight_height_ratio_RB_std,weight_height_ratio_TE_avg,weight_height_ratio_TE_std,weight_height_ratio_WR_avg,weight_height_ratio_WR_std,weight_height_ratio_DB_avg,weight_height_ratio_DB_std,weight_height_ratio_DE_avg,weight_height_ratio_DE_std,weight_height_ratio_DT_avg,weight_height_ratio_DT_std,weight_height_ratio_LB_avg,weight_height_ratio_LB_std,C_flag,DB_flag,DE_flag,DT_flag,LB_flag,OG_flag,OT_flag,RB_flag,TE_flag,WR_flag,offteam_penalty,defteam_penalty,SingleC_flag,SingleDB_flag,SingleDE_flag,SingleDT_flag,SingleLB_flag,SingleOG_flag,SingleOT_flag,SingleRB_flag,SingleTE_flag,SingleWR_flag,is_home,ydstogo_bucket_1-3,ydstogo_bucket_4-6,ydstogo_bucket_7-9,ydstogo_bucket_10,ydstogo_bucket_11+,wind_bucket_0,wind_bucket_1-5,wind_bucket_6-10,wind_bucket_11-15,wind_bucket_16+,season_2019,season_2020,season_2021,season_2022,season_2023,game_half_Half1,game_half_Half2,game_half_Overtime,roof_closed,roof_dome,roof_open,roof_outdoors,offense_formation_I_FORM,offense_formation_JUMBO,offense_formation_PISTOL,offense_formation_SHOTGUN,offense_formation_SINGLEBACK,offense_formation_WILDCAT,run_direction_leftend,run_direction_leftguard,run_direction_lefttackle,run_direction_middle,run_direction_rightend,run_direction_rightguard,run_direction_righttackle,opposing_team_ARI,opposing_team_ATL,opposing_team_BAL,opposing_team_BUF,opposing_team_CAR,opposing_team_CHI,opposing_team_CIN,opposing_team_CLE,opposing_team_DEN,opposing_team_DET,opposing_team_GB,opposing_team_HOU,opposing_team_IND,opposing_team_JAX,opposing_team_KC,opposing_team_LAC,opposing_team_LV,opposing_team_MIA,opposing_team_MIN,opposing_team_NO,opposing_team_NYG,opposing_team_NYJ,opposing_team_PHI,opposing_team_PIT,opposing_team_SEA,opposing_team_TB,opposing_team_WAS,down_1.0,down_2.0,down_3.0,down_4.0,week_sin,week_cos
0.60400444,0.8011173,1.0,-1.4318253741948308,-1.5944249604087093,1.796409684545556,0.47847150253842485,-1.5107168644984403,0.9886044349724414,5.0,-1.172518642480658,0,0,1.0145711230228849,-0.625725197199623,0.013571454829971396,-0.6258770893519788,-0.17906663607326173,-1.1526820869818295,0.7259131848470689,1.231828861649806,1.3776559408442748,0.8403436843493202,1.058480208954035,0.8454463469297421,0.9944521831019739,-1.1163317600495415,-5.199337582605575,0.0,0.10182529846895041,0.9972443299119728,-0.27490234904964456,0.010671136179416067,78.8,0.0,69.66666666666667,5.546370184383857,64.25,2.349999999999998,0.0,0.0,67.85,6.449999999999999,70.65,3.1499999999999986,487.0,0.0,380.0,117.61235762736273,359.0,132.0,0.0,0.0,274.5,102.5,326.0,5.0,-0.7505836251875337,-0.4495040863287136,-1.4756442649477812,-5.199337582605575,-0.5449300912189359,1.3575052716787477,-0.8740850097344534,0.43410791717769115,-0.6605531750428196,2.0386127433045016,-1.8008805396943686,-1.2693750915533988,-0.30615233499366434,0.5785700613769141,0.1609150165244754,-0.6194972632776459,0.6271963576001219,-0.6012824781723995,0.304481925592967,0.34237387852833395,0.695652173913043,0.0740740740740759,-5.199337582605575,0.0,-0.874650279449119,-0.1876152193612246,0.41222328695226645,0.9868455281771706,0.37827929160382323,-1.2143349515169517,0.6636222154364914,-1.160815112490595,-0.37230246570034226,0.3359764524438143,1.210785907938609,-1.184167123173386,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6736956436465578,0.7390089172206585
0.58398217,0.79106146,1.0,-1.4318253741948308,-1.5944249604087093,2.004497684955628,0.48516881183440874,-1.4125694779150162,1.9543318402441632,3.0,-1.172518642480658,0,0,1.0145711230228849,-0.625725197199623,0.013571454829971396,-0.6258770893519788,-0.17906663607326173,-1.1526820869818295,0.7259131848470689,1.231828861649806,1.3776559408442748,0.8403436843493202,1.058480208954035,0.8454463469297421,0.9944521831019739,-1.1163317600495415,-5.199337582605575,0.0,0.10182529846895041,0.9972443299119728,-0.27490234904964456,0.010671136179416067,78.8,0.0,69.66666666666667,5.546370184383857,64.25,2.349999999999998,0.0,0.0,67.85,6.449999999999999,70.65,3.1499999999999986,487.0,0.0,380.0,117.61235762736273,359.0,132.0,0.0,0.0,274.5,102.5,326.0,5.0,-0.7505836251875337,-0.4495040863287136,-1.4756442649477812,-5.199337582605575,-0.5449300912189359,1.3575052716787477,-0.8740850097344534,0.43410791717769115,-0.6605531750428196,2.0386127433045016,-1.8008805396943686,-1.2693750915533988,-0.30615233499366434,0.5785700613769141,0.1609150165244754,-0.6194972632776459,0.6271963576001219,-0.6012824781723995,0.304481925592967,0.34237387852833395,0.695652173913043,0.0740740740740759,-5.199337582605575,0.0,-0.874650279449119,-0.1876152193612246,0.41222328695226645,0.9868455281771706,0.37827929160382323,-1.2143349515169517,0.6636222154364914,-1.160815112490595,-0.37230246570034226,0.3359764524438143,1.210785907938609,-1.184167123173386,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6736956436465578,0.7390089172206585
0.84649605,0.42011172,0.0,0.5345871118616765,-0.17502439491413027,-1.5809204326273425,0.5458345865540002,-0.5474403025596898,0.9886044349724414,12.0,-1.172518642480658,0,0,1.0145711230228849,-0.625725197199623,-0.278582125946295,-0.5608867153251442,-0.9548790970844446,-0.146263385489681,0.577847506886926,1.4259091161893052,1.5270775936210292,0.5585280199199362,1.058480208954035,0.8454463469297421,0.9944521831019739,-1.1163317600495415,-5.199337582605575,0.0,0.10182529846895041,0.9972443299119728,-0.27490234904964456,0.010671136179416067,78.8,0.0,69.66666666666667,5.546370184383857,64.25,2.349999999999998,0.0,0.0,67.85,6.449999999999999,70.65,3.1499999999999986,487.0,0.0,380.0,117.61235762736273,359.0,132.0,0.0,0.0,274.5,102.5,326.0,5.0,-0.8388286552172605,-0.3875683067083843,0.12711015564742484,1.1400769252954006,-0.2759355759535437,0.7296191481580996,-0.2965932204102046,-0.3677952256830654,-0.7246341879370384,2.1753737450095585,-0.05751535531901686,1.2849317346319862,0.5857612659950572,0.13241473342542254,-0.2781698024134521,0.3874266849327235,0.6271963576001219,-0.6012824781723995,0.304481925592967,0.34237387852833395,0.695652173913043,0.0740740740740759,-5.199337582605575,0.0,-0.874650279449119,-0.1876152193612246,0.41222328695226645,0.9868455281771706,0.06780077430109266,-0.9291499379392032,0.014068104856919663,-0.11830561520146893,0.3926679534863593,0.7958270214334843,1.321888619726763,-1.3793082910902539,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6736956436465578,0.7390089172206585
0.8286985,0.41117316,0.0,0.5345871118616765,-0.17502439491413027,-0.9844333014471716,0.6140266358662722,-0.4804254200009103,-0.13756930308750281,8.0,-1.172518642480658,0,0,1.0145711230228849,-0.625725197199623,-0.278582125946295,-0.5608867153251442,-0.9548790970844446,-0.146263385489681,0.577847506886926,1.4259091161893052,1.5270775936210292,0.5585280199199362,1.058480208954035,0.8454463469297421,0.9944521831019739,-1.1163317600495415,-5.199337582605575,0.0,0.10182529846895041,0.9972443299119728,-0.27490234904964456,0.010671136179416067,78.8,0.0,69.66666666666667,5.546370184383857,64.25,2.349999999999998,0.0,0.0,67.85,6.449999999999999,70.65,3.1499999999999986,487.0,0.0,380.0,117.61235762736273,359.0,132.0,0.0,0.0,274.5,102.5,326.0,5.0,-0.8388286552172605,-0.3875683067083843,0.12711015564742484,1.1400769252954006,-0.2759355759535437,0.7296191481580996,-0.2965932204102046,-0.3677952256830654,-0.7246341879370384,2.1753737450095585,-0.05751535531901686,1.2849317346319862,0.5857612659950572,0.13241473342542254,-0.2781698024134521,0.3874266849327235,0.6271963576001219,-0.6012824781723995,0.304481925592967,0.34237387852833395,0.695652173913043,0.0740740740740759,-5.199337582605575,0.0,-0.874650279449119,-0.1876152193612246,0.41222328695226645,0.9868455281771706,0.06780077430109266,-0.9291499379392032,0.014068104856919663,-0.11830561520146893,0.3926679534863593,0.7958270214334843,1.321888619726763,-1.3793082910902539,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6736956436465578,0.7390089172206585
0.7830923,0.38826814,0.0,0.5345871118616765,-0.17502439491413027,0.3593027717403973,0.800323495275384,-0.4146841681444621,0.9886044349724414,13.0,-1.172518642480658,0,0,1.0145711230228849,-0.625725197199623,-0.278582125946295,-0.5608867153251442,-0.9548790970844446,-0.146263385489681,0.577847506886926,1.4259091161893052,1.5270775936210292,0.5585280199199362,1.058480208954035,0.8454463469297421,0.9944521831019739,-1.1163317600495415,-5.199337582605575,0.0,0.10182529846895041,0.9972443299119728,-0.27490234904964456,0.010671136179416067,78.8,0.0,69.66666666666667,5.546370184383857,64.25,2.349999999999998,0.0,0.0,67.85,6.449999999999999,70.65,3.1499999999999986,487.0,0.0,380.0,117.61235762736273,359.0,132.0,0.0,0.0,274.5,102.5,326.0,5.0,-0.8388286552172605,-0.3875683067083843,0.12711015564742484,1.1400769252954006,-0.2759355759535437,0.7296191481580996,-0.2965932204102046,-0.3677952256830654,-0.7246341879370384,2.1753737450095585,-0.05751535531901686,1.2849317346319862,0.5857612659950572,0.13241473342542254,-0.2781698024134521,0.3874266849327235,0.6271963576001219,-0.6012824781723995,0.304481925592967,0.34237387852833395,0.695652173913043,0.0740740740740759,-5.199337582605575,0.0,-0.874650279449119,-0.1876152193612246,0.41222328695226645,0.9868455281771706,0.06780077430109266,-0.9291499379392032,0.014068104856919663,-0.11830561520146893,0.3926679534863593,0.7958270214334843,1.321888619726763,-1.3793082910902539,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6736956436465578,0.7390089172206585
0.756396,0.37486032,0.0,0.5345871118616765,-0.17502439491413027,0.5105255563424383,0.8255218715993023,-0.3501303751488863,-1.4765375537677878,6.0,-1.172518642480658,0,0,1.0145711230228849,-0.625725197199623,0.03761344095373399,-0.547054717245766,-0.6864415024936796,0.09338054150822048,-1.3114138278160425,-1.5923213927441924,1.91634247422855,0.17245267646666465,1.058480208954035,0.8454463469297421,0.9944521831019739,-1.1163317600495415,-5.199337582605575,0.0,-0.8349880921349995,-1.0661215647531126,-0.24846949027056567,-0.18644030992775354,78.8,0.0,69.66666666666667,5.546370184383857,64.25,2.349999999999998,0.0,0.0,61.4,0.0,67.96666666666667,4.584272631023982,487.0,0.0,380.0,117.61235762736273,359.0,132.0,0.0,0.0,377.0,0.0,258.0,96.2531384769695,-0.972222305262195,-0.20194163143303784,-0.40714131788431035,1.5843543102241497,-2.1035898992987803,-1.5889205082737956,-0.09439419583015099,-0.7719147755749785,-0.5995236389530875,2.054588783180817,-0.638637083444134,1.3212518870352952,-1.3904394577642663,-1.6626102799900506,0.15884794565798616,-0.24114949936745134,0.6271963576001219,-0.6012824781723995,0.304481925592967,0.34237387852833395,0.695652173913043,0.0740740740740759,-5.199337582605575,0.0,-0.6765868349982512,-0.9818153210415237,0.04964208010969659,1.7936579782810023,-0.36416933672878093,-0.8598833128641845,0.23058614171677655,1.6941936584982669,-1.0250772234063266,-1.4942516905830234,1.5996453991971455,-1.705633607902993,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6736956436465578,0.7390089172206585
0.67074525,0.33184355,0.0,0.5345871118616765,-0.17502439491413027,1.221082891321141,0.9243214411212737,-0.2866874982026967,0.9886044349724414,7.0,-1.172518642480658,0,0,-1.289578060689176,1.6429796224650102,-0.278582125946295,-0.5608867153251442,-0.17906663607326173,-1.1526820869818295,-1.4740443087138186,-0.9232760128262271,1.3776559408442748,0.8403436843493202,1.058480208954035,0.8454463469297421,0.9944521831019739,-1.1163317600495415,-5.199337582605575,0.0,0.10182529846895041,0.9972443299119728,-0.5324544314488499,-1.4178725349948693,79.94999999999999,1.1499999999999986,69.66666666666667,5.546370184383857,64.25,2.349999999999998,0.0,0.0,67.85,6.449999999999999,86.8,0.0,289.0,198.0,380.0,117.61235762736273,359.0,132.0,0.0,0.0,274.5,102.5,92.0,0.0,-0.8388286552172605,-0.3875683067083843,-1.4756442649477812,-5.199337582605575,-1.7000981264006916,0.03877428245914511,-0.8740850097344534,0.43410791717769115,-0.7246341879370384,2.1753737450095585,-1.8008805396943686,-1.2693750915533988,-0.05256905628118468,1.2783127866930828,0.1609150165244754,-0.6194972632776459,-0.3924920359049867,1.6975527303131577,0.304481925592967,0.34237387852833395,0.695652173913043,0.0740740740740759,-5.199337582605575,0.0,-0.874650279449119,-0.1876152193612246,0.2607653144737251,-1.4589032927628949,0.06780077430109266,-0.9291499379392032,0.6636222154364914,-1.160815112490595,0.12237840537372374,1.9323891435806275,1.210785907938609,-1.184167123173386,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6736956436465578,0.7390089172206585
0.2791991,0.13519552,0.0,1.0157727577568785,-0.17502439491413027,-1.876714833931962,1.2182246651262827,0.016031278474585468,-0.13756930308750281,2.0,-1.172518642480658,0,0,-1.289578060689176,1.6429796224650102,0.25242713865716426,-0.5999968027910055,-0.6118154452584521,-1.1526820869818295,0.05431247046125362,1.4333156639885336,1.7996986424088741,0.30281582227333953,1.058480208954035,0.8454463469297421,0.9944521831019739,-1.1163317600495415,-5.199337582605575,0.0,0.10182529846895041,0.9972443299119728,-0.6070408682753844,-1.4178725349948693,79.94999999999999,1.1499999999999986,69.66666666666667,5.546370184383857,64.25,2.349999999999998,0.0,0.0,67.85,6.449999999999999,73.8,0.0,289.0,198.0,380.0,117.61235762736273,359.0,132.0,0.0,0.0,274.5,102.5,331.0,0.0,-0.687991220166449,-0.252082900419873,-0.5520230734183406,-5.199337582605575,-0.7328491567898531,1.2161414941496724,-0.45227991689795144,-0.5069069689751954,-0.18681140114627293,2.220640069606434,1.1860038671025626,-1.2693750915533988,0.09171108505522609,0.8377364429895173,-0.26595180978895205,0.07748409795772274,-0.3924920359049867,1.6975527303131577,0.304481925592967,0.34237387852833395,0.695652173913043,0.0740740740740759,-5.199337582605575,0.0,-0.874650279449119,-0.1876152193612246,0.8941350175658105,-1.4589032927628949,0.20819106038581628,-1.2254085649217703,0.07843833203147152,-1.160815112490595,0.03823165926318715,1.278180286518997,1.136717433413178,-1.1996960446818647,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6736956436465578,0.7390089172206585
0.062291432,0.02625698,0.0,1.0157727577568785,0.6394584912528319,-1.078679760733595,0.6294890192855158,0.24366721768115315,-1.4765375537677878,8.0,-1.172518642480658,0,0,1.0145711230228849,-0.625725197199623,0.26100114816636194,-0.8184247219102319,-0.9548790970844446,-0.146263385489681,1.987989422303607,-1.5923213927441924,0.8940135412741258,1.093300969278923,1.058480208954035,0.8454463469297421,0.9944521831019739,-1.1163317600495415,-5.199337582605575,0.0,-0.6968417610081197,-0.5112026040203757,-0.27490234904964456,0.010671136179416067,78.8,0.0,69.66666666666667,5.546370184383857,64.25,2.349999999999998,0.0,0.0,62.15,0.75,70.65,3.1499999999999986,487.0,0.0,380.0,117.61235762736273,359.0,132.0,0.0,0.0,237.0,140.0,326.0,5.0,-0.6230045701445569,0.10152078312113713,0.12711015564742484,1.1400769252954006,0.23439981282098582,-1.5889205082737956,-0.9344895391558918,0.8287844388819082,-0.45254417287031573,1.5593706003669163,-0.05751535531901686,1.2849317346319862,0.23599122639163686,-1.6626102799900506,0.3641479338867382,-0.5724250013338205,0.6271963576001219,-0.6012824781723995,0.304481925592967,0.34237387852833395,0.695652173913043,0.0740740740740759,-5.199337582605575,0.0,-0.609759403252222,-0.688161596818023,0.41222328695226645,0.9868455281771706,0.17579330205856525,-0.723655381230446,0.014068104856919663,-0.11830561520146893,-0.04591508684734944,-1.4942516905830234,1.432991331514912,-1.5945710621310747,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6736956436465578,0.7390089172206585
0.58398217,0.79106146,1.0,1.192740011948373,0.6394584912528319,-0.7285523028797227,1.1157385380513172,0.7199120397061627,-1.4765375537677878,10.0,-1.172518642480658,0,0,1.0145711230228849,-0.625725197199623,0.6342718107992421,-0.7418476236906227,-0.9548790970844446,-0.146263385489681,0.05431247046125362,1.4333156639885336,1.5270775936210292,0.5585280199199362,1.058480208954035,0.8454463469297421,0.9944521831019739,-1.1163317600495415,-5.199337582605575,0.0,0.10182529846895041,0.9972443299119728,-0.27490234904964456,0.010671136179416067,78.8,0.0,69.66666666666667,5.546370184383857,64.25,2.349999999999998,0.0,0.0,67.85,6.449999999999999,70.65,3.1499999999999986,487.0,0.0,380.0,117.61235762736273,359.0,132.0,0.0,0.0,274.5,102.5,326.0,5.0,-0.911169057741628,0.024239668754937792,0.12711015564742484,1.1400769252954006,-0.7328491567898531,1.2161414941496724,-0.2965932204102046,-0.3677952256830654,0.33575400162205943,1.1392712082809857,-0.05751535531901686,1.2849317346319862,0.09171108505522609,0.8377364429895173,-0.2781698024134521,0.3874266849327235,0.6271963576001219,-0.6012824781723995,0.304481925592967,0.34237387852833395,0.695652173913043,0.0740740740740759,-5.199337582605575,0.0,-0.874650279449119,-0.1876152193612246,0.41222328695226645,0.9868455281771706,0.05700152152534792,-0.9110779367959396,0.014068104856919663,-0.11830561520146893,0.03823165926318715,1.278180286518997,1.321888619726763,-1.3793082910902539,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6736956436465578,0.7390089172206585
0.55172414,0.7748603,0.0,1.192740011948373,0.6394584912528319,-0.072288095647646,1.2011069277368176,0.7702806220634008,0.9886044349724414,5.0,-1.172518642480658,0,0,1.0145711230228849,-0.625725197199623,0.6342718107992421,-0.7418476236906227,-0.9548790970844446,-0.146263385489681,0.05431247046125362,1.4333156639885336,1.5270775936210292,0.5585280199199362,1.058480208954035,0.8454463469297421,0.9944521831019739,-1.1163317600495415,-5.199337582605575,0.0,0.10182529846895041,0.9972443299119728,-0.27490234904964456,0.010671136179416067,78.8,0.0,69.66666666666667,5.546370184383857,64.25,2.349999999999998,0.0,0.0,67.85,6.449999999999999,70.65,3.1499999999999986,487.0,0.0,380.0,117.61235762736273,359.0,132.0,0.0,0.0,274.5,102.5,326.0,5.0,-0.911169057741628,0.024239668754937792,0.12711015564742484,1.1400769252954006,-0.7328491567898531,1.2161414941496724,-0.2965932204102046,-0.3677952256830654,0.33575400162205943,1.1392712082809857,-0.05751535531901686,1.2849317346319862,0.09171108505522609,0.8377364429895173,-0.2781698024134521,0.3874266849327235,0.6271963576001219,-0.6012824781723995,0.304481925592967,0.34237387852833395,0.695652173913043,0.0740740740740759,-5.199337582605575,0.0,-0.874650279449119,-0.1876152193612246,0.41222328695226645,0.9868455281771706,0.05700152152534792,-0.9110779367959396,0.014068104856919663,-0.11830561520146893,0.03823165926318715,1.278180286518997,1.321888619726763,-1.3793082910902539,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6736956436465578,0.7390089172206585
0.4705228,0.7340782,0.0,1.192740011948373,0.6394584912528319,0.32760125339751894,1.2548322569094579,0.8202035002142316,0.9886044349724414,1.0,-1.172518642480658,0,0,1.0145711230228849,-0.625725197199623,0.6342718107992421,-0.7418476236906227,-0.6864415024936796,0.09338054150822048,-1.4740443087138186,-0.9232760128262271,1.5270775936210292,0.5585280199199362,1.058480208954035,0.8454463469297421,0.9944521831019739,-1.1163317600495415,2.2899878321264273,0.0,-0.8349880921349995,-1.0661215647531126,-0.5697476498621171,-1.2054260564926618,78.8,0.0,69.66666666666667,5.546370184383857,64.25,2.349999999999998,53.7,0.0,61.4,0.0,80.3,6.5,487.0,0.0,380.0,117.61235762736273,359.0,132.0,118.0,0.0,377.0,0.0,211.5,119.5,-0.911169057741628,0.024239668754937792,-0.40714131788431035,1.5843543102241497,-1.7000981264006916,0.03877428245914511,-0.2965932204102046,-0.3677952256830654,0.33575400162205943,1.1392712082809857,-0.638637083444134,1.3212518870352952,-0.05256905628118468,1.2783127866930828,-0.2781698024134521,0.3874266849327235,0.6271963576001219,-0.6012824781723995,0.304481925592967,0.34237387852833395,0.695652173913043,0.0740740740740759,5.19933758270342,0.0,-0.6765868349982512,-0.9818153210415237,0.5774501660197684,0.16257330411968743,0.05700152152534792,-0.9110779367959396,0.23058614171677655,1.6941936584982669,0.12237840537372374,1.9323891435806275,1.321888619726763,-1.3793082910902539,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6736956436465578,0.7390089172206585
0.269188,0.6329609,0.0,1.192740011948373,0.8799328048987248,-0.9702535389953616,0.7913930553056142,1.063610572750973,-0.13756930308750281,-2.0,-1.172518642480658,0,0,1.0145711230228849,-0.625725197199623,0.03761344095373399,-0.547054717245766,-0.6864415024936796,0.09338054150822048,-1.3114138278160425,-1.5923213927441924,1.91634247422855,0.17245267646666465,1.058480208954035,0.8454463469297421,0.9944521831019739,-1.1163317600495415,-5.199337582605575,0.0,-0.8349880921349995,-1.0661215647531126,-0.24846949027056567,-0.18644030992775354,78.8,0.0,69.66666666666667,5.546370184383857,64.25,2.349999999999998,0.0,0.0,61.4,0.0,67.96666666666667,4.584272631023982,487.0,0.0,380.0,117.61235762736273,359.0,132.0,0.0,0.0,377.0,0.0,258.0,96.2531384769695,-0.972222305262195,-0.20194163143303784,-0.40714131788431035,1.5843543102241497,-2.1035898992987803,-1.5889205082737956,-0.09439419583015099,-0.7719147755749785,-0.5995236389530875,2.054588783180817,-0.638637083444134,1.3212518870352952,-1.3904394577642663,-1.6626102799900506,0.15884794565798616,-0.24114949936745134,0.6271963576001219,-0.6012824781723995,0.304481925592967,0.34237387852833395,0.695652173913043,0.0740740740740759,-5.199337582605575,0.0,-0.6765868349982512,-0.9818153210415237,0.04964208010969659,1.7936579782810023,-0.36416933672878093,-0.8598833128641845,0.23058614171677655,1.6941936584982669,-1.0250772234063266,-1.4942516905830234,1.5996453991971455,-1.705633607902993,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6736956436465578,0.7390089172206585
